status,algorithm,run_label,variant,component,omitted_operator,instance,dataset,seed,param_set,total_budget_s,time_limit_s,init_max_time_s,initial_score,final_score,upper_bound,gap_to_bound_pct,improvement_pct,elapsed_s,output_path,log_csv,operator_stats_csv,git_commit,git_dirty,python_version,platform,error
ok,ILS_iRace,drop_strategic_operators,full,operator_group_ablation,group:strategic,input/synthetic/synthetic_5.txt,synthetic,100,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.912875,output/operator_group_ablation/ILS_iRace/drop_strategic_operators/seed_100/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_insert_operators,full,operator_group_ablation,group:insert,input/synthetic/synthetic_10.txt,synthetic,1,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,607.960270,output/operator_group_ablation/ILS_iRace/drop_insert_operators/seed_001/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_order_operators,full,operator_group_ablation,group:order,input/synthetic/synthetic_10.txt,synthetic,1,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.054049,output/operator_group_ablation/ILS_iRace/drop_order_operators/seed_001/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_strategic_operators,full,operator_group_ablation,group:strategic,input/synthetic/synthetic_10.txt,synthetic,1,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,608.088667,output/operator_group_ablation/ILS_iRace/drop_strategic_operators/seed_001/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_insert_operators,full,operator_group_ablation,group:insert,input/synthetic/synthetic_10.txt,synthetic,12,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.454484,output/operator_group_ablation/ILS_iRace/drop_insert_operators/seed_012/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_order_operators,full,operator_group_ablation,group:order,input/synthetic/synthetic_10.txt,synthetic,12,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.316825,output/operator_group_ablation/ILS_iRace/drop_order_operators/seed_012/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_strategic_operators,full,operator_group_ablation,group:strategic,input/synthetic/synthetic_10.txt,synthetic,12,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.559139,output/operator_group_ablation/ILS_iRace/drop_strategic_operators/seed_012/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_insert_operators,full,operator_group_ablation,group:insert,input/synthetic/synthetic_10.txt,synthetic,23,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,608.375423,output/operator_group_ablation/ILS_iRace/drop_insert_operators/seed_023/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_strategic_operators,full,operator_group_ablation,group:strategic,input/synthetic/synthetic_10.txt,synthetic,23,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,608.013596,output/operator_group_ablation/ILS_iRace/drop_strategic_operators/seed_023/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_order_operators,full,operator_group_ablation,group:order,input/synthetic/synthetic_10.txt,synthetic,23,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.116286,output/operator_group_ablation/ILS_iRace/drop_order_operators/seed_023/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_insert_operators,full,operator_group_ablation,group:insert,input/synthetic/synthetic_10.txt,synthetic,34,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.289001,output/operator_group_ablation/ILS_iRace/drop_insert_operators/seed_034/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_order_operators,full,operator_group_ablation,group:order,input/synthetic/synthetic_10.txt,synthetic,34,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,609.862551,output/operator_group_ablation/ILS_iRace/drop_order_operators/seed_034/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_strategic_operators,full,operator_group_ablation,group:strategic,input/synthetic/synthetic_10.txt,synthetic,34,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.321165,output/operator_group_ablation/ILS_iRace/drop_strategic_operators/seed_034/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_insert_operators,full,operator_group_ablation,group:insert,input/synthetic/synthetic_10.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,608.022049,output/operator_group_ablation/ILS_iRace/drop_insert_operators/seed_045/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_order_operators,full,operator_group_ablation,group:order,input/synthetic/synthetic_10.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,608.665592,output/operator_group_ablation/ILS_iRace/drop_order_operators/seed_045/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_strategic_operators,full,operator_group_ablation,group:strategic,input/synthetic/synthetic_10.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.186887,output/operator_group_ablation/ILS_iRace/drop_strategic_operators/seed_045/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_insert_operators,full,operator_group_ablation,group:insert,input/synthetic/synthetic_10.txt,synthetic,56,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.146080,output/operator_group_ablation/ILS_iRace/drop_insert_operators/seed_056/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_order_operators,full,operator_group_ablation,group:order,input/synthetic/synthetic_10.txt,synthetic,56,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.082368,output/operator_group_ablation/ILS_iRace/drop_order_operators/seed_056/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_strategic_operators,full,operator_group_ablation,group:strategic,input/synthetic/synthetic_10.txt,synthetic,56,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.144767,output/operator_group_ablation/ILS_iRace/drop_strategic_operators/seed_056/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_insert_operators,full,operator_group_ablation,group:insert,input/synthetic/synthetic_10.txt,synthetic,67,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,607.926253,output/operator_group_ablation/ILS_iRace/drop_insert_operators/seed_067/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_order_operators,full,operator_group_ablation,group:order,input/synthetic/synthetic_10.txt,synthetic,67,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.063946,output/operator_group_ablation/ILS_iRace/drop_order_operators/seed_067/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_strategic_operators,full,operator_group_ablation,group:strategic,input/synthetic/synthetic_10.txt,synthetic,67,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,609.981061,output/operator_group_ablation/ILS_iRace/drop_strategic_operators/seed_067/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_insert_operators,full,operator_group_ablation,group:insert,input/synthetic/synthetic_10.txt,synthetic,78,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.117650,output/operator_group_ablation/ILS_iRace/drop_insert_operators/seed_078/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_order_operators,full,operator_group_ablation,group:order,input/synthetic/synthetic_10.txt,synthetic,78,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,609.664536,output/operator_group_ablation/ILS_iRace/drop_order_operators/seed_078/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_strategic_operators,full,operator_group_ablation,group:strategic,input/synthetic/synthetic_10.txt,synthetic,78,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,608.159879,output/operator_group_ablation/ILS_iRace/drop_strategic_operators/seed_078/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_insert_operators,full,operator_group_ablation,group:insert,input/synthetic/synthetic_10.txt,synthetic,89,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,608.050515,output/operator_group_ablation/ILS_iRace/drop_insert_operators/seed_089/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_order_operators,full,operator_group_ablation,group:order,input/synthetic/synthetic_10.txt,synthetic,89,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.043752,output/operator_group_ablation/ILS_iRace/drop_order_operators/seed_089/input/synthetic/synthetic_10.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
