status,algorithm,run_label,variant,component,omitted_operator,instance,dataset,seed,param_set,total_budget_s,time_limit_s,init_max_time_s,initial_score,final_score,upper_bound,gap_to_bound_pct,improvement_pct,elapsed_s,output_path,log_csv,operator_stats_csv,git_commit,git_dirty,python_version,platform,error
ok,ILS_iRace,no_perturb,no_perturb,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,100,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.822420,output/component_ablation_no_full/ILS_iRace/no_perturb/seed_100/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_restart,no_restart,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,100,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.795532,output/component_ablation_no_full/ILS_iRace/no_restart/seed_100/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_accept,no_accept,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,100,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.581805,output/component_ablation_no_full/ILS_iRace/no_accept/seed_100/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,ls_only,ls_only,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,12,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,10.321534,output/component_ablation_no_full/ILS_iRace/ls_only/seed_012/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_perturb,no_perturb,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,1,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,607.863822,output/component_ablation_no_full/ILS_iRace/no_perturb/seed_001/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_restart,no_restart,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,1,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,608.102702,output/component_ablation_no_full/ILS_iRace/no_restart/seed_001/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,ls_only,ls_only,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,23,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,8.316046,output/component_ablation_no_full/ILS_iRace/ls_only/seed_023/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_accept,no_accept,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,1,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,609.956251,output/component_ablation_no_full/ILS_iRace/no_accept/seed_001/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_perturb,no_perturb,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,12,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.166490,output/component_ablation_no_full/ILS_iRace/no_perturb/seed_012/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_restart,no_restart,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,12,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.274000,output/component_ablation_no_full/ILS_iRace/no_restart/seed_012/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_accept,no_accept,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,12,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.037267,output/component_ablation_no_full/ILS_iRace/no_accept/seed_012/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,ls_only,ls_only,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,34,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,10.220935,output/component_ablation_no_full/ILS_iRace/ls_only/seed_034/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_perturb,no_perturb,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,23,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,607.977852,output/component_ablation_no_full/ILS_iRace/no_perturb/seed_023/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_restart,no_restart,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,23,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,608.079448,output/component_ablation_no_full/ILS_iRace/no_restart/seed_023/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,ls_only,ls_only,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,8.212579,output/component_ablation_no_full/ILS_iRace/ls_only/seed_045/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_accept,no_accept,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,23,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,609.908472,output/component_ablation_no_full/ILS_iRace/no_accept/seed_023/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_perturb,no_perturb,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,34,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,609.966779,output/component_ablation_no_full/ILS_iRace/no_perturb/seed_034/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_restart,no_restart,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,34,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.324950,output/component_ablation_no_full/ILS_iRace/no_restart/seed_034/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_accept,no_accept,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,34,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.147198,output/component_ablation_no_full/ILS_iRace/no_accept/seed_034/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,ls_only,ls_only,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,56,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,10.524080,output/component_ablation_no_full/ILS_iRace/ls_only/seed_056/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_perturb,no_perturb,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,607.959158,output/component_ablation_no_full/ILS_iRace/no_perturb/seed_045/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_restart,no_restart,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,608.153892,output/component_ablation_no_full/ILS_iRace/no_restart/seed_045/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,ls_only,ls_only,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,67,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,8.301151,output/component_ablation_no_full/ILS_iRace/ls_only/seed_067/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_accept,no_accept,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.179923,output/component_ablation_no_full/ILS_iRace/no_accept/seed_045/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_perturb,no_perturb,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,56,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,610.104712,output/component_ablation_no_full/ILS_iRace/no_perturb/seed_056/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
