status,algorithm,run_label,variant,component,omitted_operator,instance,dataset,seed,param_set,total_budget_s,time_limit_s,init_max_time_s,initial_score,final_score,upper_bound,gap_to_bound_pct,improvement_pct,elapsed_s,output_path,log_csv,operator_stats_csv,git_commit,git_dirty,python_version,platform,error
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_6.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,82908,82908,82908,0.000000,0.000000,611.337888,output/experiments_full/ILS_iRace/full/seed_045/input/synthetic/synthetic_6.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_6.txt,synthetic,56,irace_final,720.000000,600.000000,120.000000,82908,82908,82908,0.000000,0.000000,611.064093,output/experiments_full/ILS_iRace/full/seed_056/input/synthetic/synthetic_6.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_6.txt,synthetic,67,irace_final,720.000000,600.000000,120.000000,82908,82908,82908,0.000000,0.000000,611.048674,output/experiments_full/ILS_iRace/full/seed_067/input/synthetic/synthetic_6.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_6.txt,synthetic,78,irace_final,720.000000,600.000000,120.000000,82908,82908,82908,0.000000,0.000000,608.646058,output/experiments_full/ILS_iRace/full/seed_078/input/synthetic/synthetic_6.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_6.txt,synthetic,89,irace_final,720.000000,600.000000,120.000000,82908,82908,82908,0.000000,0.000000,608.975976,output/experiments_full/ILS_iRace/full/seed_089/input/synthetic/synthetic_6.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_6.txt,synthetic,100,irace_final,720.000000,600.000000,120.000000,82908,82908,82908,0.000000,0.000000,611.151396,output/experiments_full/ILS_iRace/full/seed_100/input/synthetic/synthetic_6.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_7.txt,synthetic,1,irace_final,720.000000,600.000000,120.000000,14317941,14319323,28629888,49.984705,0.009652,635.725776,output/experiments_full/ILS_iRace/full/seed_001/input/synthetic/synthetic_7.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_7.txt,synthetic,12,irace_final,720.000000,600.000000,120.000000,14317941,14321313,28629888,49.977754,0.023551,634.931618,output/experiments_full/ILS_iRace/full/seed_012/input/synthetic/synthetic_7.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_7.txt,synthetic,34,irace_final,720.000000,600.000000,120.000000,14317941,14318954,28629888,49.985994,0.007075,621.741902,output/experiments_full/ILS_iRace/full/seed_034/input/synthetic/synthetic_7.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_7.txt,synthetic,23,irace_final,720.000000,600.000000,120.000000,14317941,14324157,28629888,49.967820,0.043414,635.743571,output/experiments_full/ILS_iRace/full/seed_023/input/synthetic/synthetic_7.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
